,Unnamed: 0,year,week,SMN,SMK,VCI,TCI,VHI
0,0,Mean,data,for,UKR,Province=,21,Khmel'nyts'kyy
45992,1352,2008,34,0.485,293.80,79.65,26.77,53.21
45993,1353,2008,35,0.469,293.10,77.86,26.99,52.42
45994,1354,2008,36,0.445,291.72,73.59,30.58,52.08
45995,1355,2008,37,0.421,290.37,70.89,30.88,50.89
45996,1356,2008,38,0.401,289.04,68.05,30.47,49.26
45997,1357,2008,39,0.385,288.16,67.52,24.99,46.25
45998,1358,2008,40,0.374,287.42,68.96,18.25,43.60
45999,1359,2008,41,0.363,286.70,73.33,9.28,41.30
46000,1360,2008,42,0.348,286.06,78.19,3.75,40.97
46001,1361,2008,43,0.328,284.82,81.84,3.88,42.86
46002,1362,2008,44,0.295,282.60,80.84,7.03,43.94
46003,1363,2008,45,0.267,280.27,80.76,10.84,45.80
46004,1364,2008,46,0.241,278.32,80.22,13.57,46.89
46005,1365,2008,47,0.211,276.24,76.82,16.87,46.84
46006,1366,2008,48,0.184,273.78,71.84,22.33,47.08
46007,1367,2008,49,0.157,270.94,64.11,28.56,46.33
46008,1368,2008,50,0.133,268.39,57.81,31.55,44.68
46009,1369,2008,51,0.114,266.57,52.70,32.88,42.79
46010,1370,2008,52,0.100,264.95,46.35,36.81,41.58
46011,1371,2009,01,0.085,263.11,37.25,44.07,40.66
46012,1372,2009,02,0.077,262.58,32.82,46.73,39.78
46013,1373,2009,03,0.071,262.16,29.00,50.34,39.67
46014,1374,2009,04,0.066,262.23,24.96,53.66,39.31
46015,1375,2009,05,0.064,262.86,21.13,56.03,38.58
46016,1376,2009,06,0.064,263.36,18.70,59.72,39.21
46017,1377,2009,07,0.070,264.87,19.87,58.32,39.09
46018,1378,2009,08,0.079,266.37,22.80,58.43,40.62
46019,1379,2009,09,0.089,267.60,25.26,61.84,43.55
46020,1380,2009,10,0.105,269.49,29.48,62.18,45.83
46021,1381,2009,11,0.128,272.13,36.15,60.02,48.08
46022,1382,2009,12,0.164,275.60,46.86,56.24,51.55
46023,1383,2009,13,0.207,279.20,58.76,47.88,53.32
46024,1384,2009,14,0.260,283.09,72.47,32.73,52.60
46025,1385,2009,15,0.313,286.10,85.47,19.93,52.70
46026,1386,2009,16,0.361,287.75,93.00,19.51,56.25
46027,1387,2009,17,0.405,289.45,95.81,19.63,57.72
46028,1388,2009,18,0.442,290.68,97.10,20.25,58.67
46029,1389,2009,19,0.475,291.34,97.27,23.08,60.18
46030,1390,2009,20,0.495,291.83,96.37,26.80,61.58
46031,1391,2009,21,0.513,292.28,95.31,31.74,63.52
46032,1392,2009,22,0.526,292.76,94.30,32.41,63.36
46033,1393,2009,23,0.533,293.40,94.00,29.00,61.50
46034,1394,2009,24,0.536,293.97,93.69,24.04,58.86
46035,1395,2009,25,0.537,294.31,93.11,20.36,56.73
46036,1396,2009,26,0.540,294.85,92.93,16.54,54.73
46037,1397,2009,27,0.542,295.56,92.86,12.81,52.83
46038,1398,2009,28,0.534,295.59,90.58,14.32,52.45
46039,1399,2009,29,0.527,295.90,88.42,12.29,50.35
46040,1400,2009,30,0.521,296.20,86.41,10.38,48.39
46041,1401,2009,31,0.511,296.12,83.00,8.81,45.90
46042,1402,2009,32,0.503,295.98,80.12,7.40,43.76
46043,1403,2009,33,0.491,295.60,75.86,7.08,41.47
46044,1404,2009,34,0.482,295.38,74.08,4.97,39.52
46045,1405,2009,35,0.470,294.98,73.77,3.04,38.41
46046,1406,2009,36,0.453,294.33,73.04,2.66,37.85
46047,1407,2009,37,0.432,293.32,71.50,3.58,37.54
46048,1408,2009,38,0.402,291.25,64.82,9.52,37.17
46049,1409,2009,39,0.368,289.38,57.01,13.30,35.15
46050,1410,2009,40,0.335,287.82,47.22,13.81,30.51
46051,1411,2009,41,0.296,285.58,37.65,19.38,28.52
46052,1412,2009,42,0.258,282.88,31.47,30.74,31.11
46053,1413,2009,43,0.223,280.12,29.23,38.74,33.99
46054,1414,2009,44,0.194,277.86,29.14,39.49,34.31
46055,1415,2009,45,0.175,276.28,32.62,34.96,33.79
46056,1416,2009,46,0.155,274.06,35.37,35.97,35.67
46057,1417,2009,47,0.137,271.53,37.35,39.54,38.45
46058,1418,2009,48,0.120,268.80,37.67,45.05,41.36
46059,1419,2009,49,0.107,265.55,35.81,52.16,43.99
46060,1420,2009,50,0.099,262.51,36.69,56.59,46.64
46061,1421,2009,51,0.088,259.08,35.47,63.75,49.61
46062,1422,2009,52,0.078,256.19,32.17,71.24,51.71
46063,1423,2010,01,0.068,255.21,25.53,73.41,49.47
46064,1424,2010,02,0.067,254.40,25.60,75.65,50.63
46065,1425,2010,03,0.065,253.90,24.21,78.23,51.22
46066,1426,2010,04,0.060,253.65,20.31,81.77,51.04
46067,1427,2010,05,0.062,254.68,19.46,82.03,50.74
46068,1428,2010,06,0.068,256.96,20.68,78.65,49.67
46069,1429,2010,07,0.072,259.01,20.90,76.30,48.60
46070,1430,2010,08,0.078,261.43,22.71,74.26,48.49
46071,1431,2010,09,0.090,264.68,26.38,71.03,48.70
46072,1432,2010,10,0.111,268.77,33.32,63.14,48.23
46073,1433,2010,11,0.138,273.19,41.26,54.05,47.65
46074,1434,2010,12,0.168,277.37,48.62,47.02,47.82
46075,1435,2010,13,0.198,280.34,54.54,41.14,47.84
