,year,week,SMN,SMK,VCI,TCI,VHI
0,Mean,data,for,UKR,Province=,10:,Khmel'nyts'kyy
892,1999,23,0.379,300.30,83.10,53.38,68.24
893,1999,24,0.366,301.19,79.75,50.49,65.12
894,1999,25,0.350,301.84,74.18,51.38,62.78
895,1999,26,0.329,302.40,66.17,51.58,58.88
896,1999,27,0.310,302.43,58.55,54.57,56.56
897,1999,28,0.295,302.44,54.20,55.06,54.63
898,1999,29,0.282,302.41,51.38,55.58,53.48
899,1999,30,0.273,302.46,50.92,54.27,52.60
900,1999,31,0.265,302.06,51.57,55.91,53.74
901,1999,32,0.257,301.35,52.15,59.02,55.58
902,1999,33,0.251,300.61,53.06,62.35,57.71
903,1999,34,0.252,299.86,56.07,64.86,60.47
904,1999,35,0.249,298.87,57.58,65.42,61.50
905,1999,36,0.243,298.04,58.00,57.49,57.75
906,1999,37,0.233,297.18,56.87,49.29,53.08
907,1999,38,0.219,296.16,55.56,43.19,49.38
908,1999,39,0.199,294.48,50.39,41.48,45.94
909,1999,40,0.174,291.82,41.53,45.88,43.71
910,1999,41,0.151,288.43,34.39,53.09,43.74
911,1999,42,0.136,285.24,31.37,55.37,43.37
912,1999,43,0.122,282.14,29.91,57.09,43.50
913,1999,44,0.108,279.25,27.22,52.06,39.64
914,1999,45,0.092,276.16,23.61,53.25,38.43
915,1999,46,0.075,273.08,18.46,56.30,37.38
916,1999,47,0.061,269.24,14.00,64.89,39.44
917,1999,48,0.053,265.70,12.44,70.02,41.23
918,1999,49,0.048,263.11,12.37,70.46,41.41
919,1999,50,0.045,262.03,12.57,66.15,39.36
920,1999,51,0.043,261.44,13.75,60.86,37.30
921,1999,52,0.042,261.52,14.21,55.63,34.92
922,2000,01,0.042,261.68,16.39,53.54,34.96
923,2000,02,0.043,262.64,19.61,48.53,34.07
924,2000,03,0.046,263.82,22.66,43.96,33.31
925,2000,04,0.048,265.11,24.81,41.09,32.95
926,2000,05,0.052,266.89,26.59,37.15,31.87
927,2000,06,0.055,268.67,26.80,36.49,31.65
928,2000,07,0.059,270.73,26.71,36.58,31.64
929,2000,08,0.065,272.34,26.67,38.44,32.56
930,2000,09,0.072,273.87,27.22,41.57,34.40
931,2000,10,0.082,275.57,27.44,44.44,35.94
932,2000,11,0.095,277.92,29.81,43.73,36.77
933,2000,12,0.112,280.38,33.01,43.70,38.35
934,2000,13,0.134,283.53,37.07,41.37,39.22
935,2000,14,0.163,286.67,42.57,39.00,40.79
936,2000,15,0.195,289.86,48.16,35.99,42.07
937,2000,16,0.232,292.43,53.19,35.81,44.50
938,2000,17,0.269,293.95,57.69,44.45,51.07
939,2000,18,0.298,294.71,60.38,55.15,57.77
940,2000,19,0.316,295.42,59.15,67.96,63.56
941,2000,20,0.329,296.56,57.53,69.97,63.75
942,2000,21,0.333,297.59,56.22,68.51,62.37
943,2000,22,0.331,298.58,53.89,65.95,59.92
944,2000,23,0.320,299.13,50.56,65.12,57.84
945,2000,24,0.310,299.70,48.46,65.17,56.81
946,2000,25,0.296,300.23,44.56,67.12,55.84
947,2000,26,0.282,300.51,40.51,69.33,54.92
948,2000,27,0.268,300.81,36.97,69.33,53.15
949,2000,28,0.254,301.07,34.16,67.23,50.70
950,2000,29,0.241,301.38,31.97,64.92,48.45
951,2000,30,0.232,301.94,31.74,59.25,45.50
952,2000,31,0.219,301.99,30.38,56.85,43.61
953,2000,32,0.205,301.72,27.87,56.08,41.97
954,2000,33,0.197,301.44,26.93,55.16,41.05
955,2000,34,0.189,300.27,25.91,60.46,43.18
956,2000,35,0.186,298.28,26.78,69.71,48.24
957,2000,36,0.187,296.36,29.98,72.39,51.19
958,2000,37,0.192,294.99,36.34,69.99,53.17
959,2000,38,0.202,293.99,46.51,65.13,55.82
960,2000,39,0.209,292.77,55.38,59.16,57.27
961,2000,40,0.211,291.64,60.37,47.30,53.83
962,2000,41,0.203,289.95,59.65,37.76,48.71
963,2000,42,0.186,287.16,54.81,37.54,46.18
964,2000,43,0.162,284.05,47.84,41.73,44.78
965,2000,44,0.132,281.08,37.77,39.01,38.39
966,2000,45,0.103,278.78,27.94,37.17,32.55
967,2000,46,0.080,276.40,21.13,38.49,29.81
968,2000,47,0.063,274.88,16.16,36.95,26.55
969,2000,48,0.054,274.69,14.90,28.38,21.64
970,2000,49,0.049,274.22,15.27,22.53,18.90
971,2000,50,0.046,273.64,15.61,18.19,16.90
972,2000,51,0.046,273.26,17.47,14.77,16.12
973,2000,52,0.056,272.80,23.99,13.85,18.92
974,2001,01,0.070,272.33,35.78,14.22,25.00
975,2001,02,0.086,271.99,49.16,13.74,31.45
976,2001,03,0.107,272.11,64.04,14.03,39.04
977,2001,04,0.123,272.73,72.95,14.36,43.65
978,2001,05,0.134,273.43,77.35,14.43,45.89
979,2001,06,0.145,274.42,79.07,16.19,47.63
980,2001,07,0.156,275.15,79.26,20.92,50.09
981,2001,08,0.170,277.07,79.82,21.70,50.76
982,2001,09,0.186,279.56,80.55,20.64,50.59
983,2001,10,0.203,281.66,80.76,21.41,51.09
984,2001,11,0.221,283.64,81.77,20.58,51.17
985,2001,12,0.238,285.61,82.44,21.04,51.74
986,2001,13,0.258,287.41,83.74,23.93,53.83
987,2001,14,0.278,288.81,84.21,28.88,56.55
988,2001,15,0.296,290.21,83.75,34.69,59.22
989,2001,16,0.317,291.74,82.78,41.33,62.05
990,2001,17,0.336,292.96,81.43,53.29,67.36
991,2001,18,0.354,293.97,80.85,61.89,71.37
992,2001,19,0.367,294.68,79.56,74.01,76.79
993,2001,20,0.374,295.73,78.05,77.32,77.69
994,2001,21,0.373,296.57,75.82,76.75,76.28
995,2001,22,0.363,297.26,70.99,76.20,73.59
996,2001,23,0.347,297.99,65.29,73.77,69.53
997,2001,24,0.331,299.04,59.98,70.10,65.04
998,2001,25,0.311,300.39,52.45,65.24,58.84
999,2001,26,0.292,302.05,45.36,55.85,50.61
1000,2001,27,0.274,303.62,39.39,46.04,42.72
1001,2001,28,0.257,304.96,35.23,36.55,35.89
1002,2001,29,0.244,305.88,32.61,29.48,31.04
1003,2001,30,0.234,306.74,32.49,21.73,27.11
1004,2001,31,0.227,307.10,33.64,17.64,25.64
1005,2001,32,0.216,306.44,32.80,19.50,26.15
1006,2001,33,0.209,305.69,32.46,21.66,27.06
1007,2001,34,0.205,304.67,33.26,24.16,28.71
1008,2001,35,0.201,302.85,33.89,29.60,31.75
1009,2001,36,0.200,300.84,36.36,31.58,33.97
1010,2001,37,0.199,298.92,39.97,32.42,36.19
1011,2001,38,0.200,297.24,45.45,31.63,38.54
1012,2001,39,0.200,295.18,51.13,33.47,42.30
1013,2001,40,0.198,292.76,54.90,35.91,45.40
1014,2001,41,0.195,290.26,57.31,35.06,46.19
1015,2001,42,0.191,287.78,59.17,32.34,45.76
1016,2001,43,0.185,285.30,60.19,31.87,46.03
1017,2001,44,0.171,282.08,57.34,32.24,44.79
1018,2001,45,0.152,278.43,52.26,38.66,45.46
1019,2001,46,0.133,275.49,47.37,42.31,44.84
1020,2001,47,0.119,272.32,44.42,48.79,46.60
1021,2001,48,0.103,268.83,40.40,54.75,47.57
1022,2001,49,0.092,266.22,38.85,56.13,47.49
1023,2001,50,0.086,264.63,39.62,54.39,47.01
1024,2001,51,0.082,264.00,40.77,50.15,45.46
1025,2001,52,0.077,263.00,39.33,49.96,44.64
1026,2002,01,0.073,262.83,38.69,49.64,44.16
1027,2002,02,0.073,264.14,40.85,43.51,42.18
1028,2002,03,0.081,266.65,47.13,34.33,40.73
1029,2002,04,0.089,269.70,52.42,25.68,39.05
1030,2002,05,0.094,272.26,54.73,19.06,36.90
1031,2002,06,0.105,274.99,58.64,14.45,36.54
1032,2002,07,0.125,278.20,65.34,9.66,37.50
1033,2002,08,0.142,280.24,68.02,9.73,38.87
1034,2002,09,0.158,282.04,69.31,10.81,40.06
1035,2002,10,0.172,284.06,69.05,11.75,40.40
1036,2002,11,0.191,286.28,70.92,9.16,40.04
1037,2002,12,0.211,288.35,73.13,8.12,40.63
1038,2002,13,0.231,290.11,74.65,10.49,42.57
1039,2002,14,0.252,291.63,75.48,13.87,44.67
1040,2002,15,0.272,293.18,75.58,16.93,46.25
1041,2002,16,0.294,294.93,75.39,18.66,47.03
1042,2002,17,0.318,296.84,75.45,19.77,47.61
1043,2002,18,0.336,298.44,74.43,20.65,47.54
1044,2002,19,0.348,299.93,72.12,23.15,47.63
1045,2002,20,0.352,301.15,67.92,25.88,46.90
1046,2002,21,0.345,301.72,61.63,31.33,46.48
1047,2002,22,0.327,302.19,51.88,34.60,43.24
1048,2002,23,0.309,302.62,44.47,35.21,39.84
1049,2002,24,0.291,303.29,38.29,33.92,36.10
1050,2002,25,0.277,304.44,34.13,30.40,32.27
1051,2002,26,0.261,305.33,29.63,28.26,28.95
1052,2002,27,0.245,305.95,25.50,27.37,26.44
1053,2002,28,0.232,306.25,23.65,26.64,25.15
1054,2002,29,0.220,305.75,21.94,30.85,26.39
1055,2002,30,0.215,304.88,23.39,36.67,30.03
1056,2002,31,0.216,304.11,27.75,41.09,34.42
1057,2002,32,0.219,303.28,33.36,44.66,39.01
1058,2002,33,0.222,302.37,37.94,48.79,43.37
1059,2002,34,0.220,301.13,39.91,54.70,47.31
1060,2002,35,0.215,299.38,40.12,61.47,50.79
1061,2002,36,0.211,297.56,41.35,62.81,52.08
1062,2002,37,0.207,295.50,43.04,66.30,54.67
1063,2002,38,0.204,293.01,47.32,76.52,61.92
1064,2002,39,0.206,290.86,54.15,80.84,67.49
1065,2002,40,0.209,289.71,60.43,68.88,64.65
1066,2002,41,0.207,287.89,63.27,59.92,61.59
1067,2002,42,0.202,285.33,63.97,56.17,60.07
1068,2002,43,0.193,282.67,63.22,53.90,58.56
1069,2002,44,0.185,280.12,62.33,47.03,54.68
1070,2002,45,0.175,277.75,61.66,44.29,52.98
1071,2002,46,0.168,275.12,62.56,46.12,54.34
1072,2002,47,0.165,272.57,66.14,49.14,57.64
1073,2002,48,0.167,271.07,73.23,45.82,59.52
1074,2002,49,0.160,269.20,76.62,44.68,60.65
1075,2002,50,0.152,267.21,79.00,45.03,62.01
1076,2002,51,0.139,265.05,76.94,46.78,61.86
1077,2002,52,0.124,264.47,70.67,44.58,57.63
1078,2003,01,0.106,264.47,60.80,43.04,51.92
1079,2003,02,0.085,263.50,48.93,45.08,47.01
1080,2003,03,0.069,262.23,39.12,49.30,44.21
1081,2003,04,0.058,261.61,31.37,53.00,42.18
1082,2003,05,0.049,261.51,24.24,55.81,40.02
1083,2003,06,0.043,261.76,19.13,60.96,40.04
1084,2003,07,0.040,262.32,15.07,66.79,40.93
1085,2003,08,0.041,263.88,14.23,69.37,41.80
1086,2003,09,0.048,266.81,15.16,68.66,41.91
1087,2003,10,0.056,270.09,16.04,66.22,41.13
1088,2003,11,0.071,273.83,19.93,61.49,40.71
1089,2003,12,0.087,277.89,23.81,55.88,39.84
1090,2003,13,0.103,282.28,26.17,48.29,37.23
1091,2003,14,0.119,286.20,27.26,42.22,34.74
1092,2003,15,0.137,289.78,27.91,36.84,32.37
1093,2003,16,0.155,293.05,26.70,31.62,29.16
1094,2003,17,0.176,296.39,24.45,23.53,23.99
1095,2003,18,0.198,299.59,23.02,12.52,17.77
1096,2003,19,0.218,301.85,19.85,10.26,15.05
1097,2003,20,0.236,303.43,18.40,10.67,14.53
1098,2003,21,0.250,304.27,18.59,13.43,16.01
1099,2003,22,0.259,304.73,19.72,16.46,18.09
1100,2003,23,0.263,304.48,22.35,21.71,22.03
1101,2003,24,0.264,303.85,25.93,30.23,28.08
1102,2003,25,0.267,303.27,30.18,40.97,35.57
1103,2003,26,0.270,302.44,34.61,52.92,43.77
1104,2003,27,0.273,301.58,39.31,62.91,51.11
1105,2003,28,0.279,300.95,45.78,67.96,56.87
1106,2003,29,0.289,300.56,53.09,71.16,62.12
1107,2003,30,0.297,300.63,60.28,69.51,64.89
1108,2003,31,0.305,300.71,67.74,66.90,67.32
1109,2003,32,0.306,300.82,72.06,63.36,67.71
1110,2003,33,0.300,301.04,72.97,58.98,65.97
1111,2003,34,0.290,300.58,71.70,58.55,65.13
1112,2003,35,0.275,299.93,68.71,55.40,62.05
1113,2003,36,0.259,298.90,65.18,49.26,57.22
1114,2003,37,0.243,297.68,62.09,44.40,53.24
1115,2003,38,0.227,296.28,59.89,42.05,50.97
1116,2003,39,0.210,294.07,56.57,45.77,51.17
1117,2003,40,0.192,291.74,51.86,47.05,49.46
1118,2003,41,0.176,289.76,47.38,40.54,43.96
1119,2003,42,0.160,286.78,43.81,41.57,42.69
1120,2003,43,0.144,283.84,40.87,43.40,42.14
1121,2003,44,0.128,280.76,37.10,41.22,39.16
1122,2003,45,0.107,278.33,31.17,39.55,35.36
1123,2003,46,0.090,275.55,26.40,42.41,34.40
1124,2003,47,0.079,271.54,23.97,52.55,38.26
1125,2003,48,0.071,267.73,22.98,59.57,41.27
1126,2003,49,0.065,263.33,22.98,68.04,45.51
1127,2003,50,0.061,258.44,23.48,76.40,49.94
1128,2003,51,0.057,251.50,23.41,85.07,54.24
1129,2003,52,0.052,241.67,21.71,91.70,56.70
1130,2004,01,0.051,234.66,22.97,93.90,58.43
1131,2004,05,0.066,244.74,35.70,89.51,62.60
1132,2004,06,0.075,253.65,39.43,82.23,60.83
1133,2004,07,0.087,261.33,42.60,70.21,56.40
1134,2004,08,0.098,266.82,44.43,59.44,51.94
1135,2004,09,0.109,270.61,45.67,54.87,50.27
1136,2004,10,0.117,272.22,44.22,58.53,51.37
1137,2004,25,0.377,300.08,83.30,66.39,74.85
1138,2004,26,0.367,299.69,80.47,73.04,76.76
1139,2004,27,0.364,300.15,80.25,71.71,75.98
1140,2004,28,0.359,300.36,79.55,70.35,74.95
1141,2004,30,0.343,300.13,79.27,71.70,75.49
1142,2004,31,0.337,299.58,81.38,74.56,77.97
1143,2004,32,0.333,299.00,83.96,76.83,80.40
1144,2004,33,0.330,298.40,85.83,79.09,82.46
1145,2004,34,0.332,298.03,88.32,78.83,83.58
1146,2004,35,0.330,297.56,89.76,75.93,82.84
1147,2004,36,0.321,296.96,89.55,67.34,78.44
1148,2004,37,0.306,296.13,88.36,59.22,73.79
1149,2004,38,0.287,294.78,86.97,57.27,72.12
1150,2004,39,0.267,293.28,84.40,54.23,69.31
1151,2004,40,0.245,291.41,78.79,50.19,64.49
1152,2004,41,0.225,289.20,72.11,45.38,58.74
1153,2004,42,0.206,286.97,66.01,39.43,52.72
1154,2004,43,0.189,284.86,61.69,35.36,48.52
1155,2004,44,0.171,282.68,56.70,28.18,42.44
1156,2004,45,0.155,280.14,52.90,28.89,40.90
1157,2004,46,0.141,277.53,50.69,32.58,41.64
1158,2004,47,0.133,275.37,50.84,34.56,42.70
1159,2004,48,0.126,273.11,52.21,35.77,43.99
1160,2004,49,0.123,271.83,55.81,32.87,44.34
1161,2004,50,0.121,270.91,59.90,29.29,44.59
1162,2004,51,0.121,270.50,64.92,25.28,45.10
1163,2004,52,0.122,270.54,67.98,22.10,45.04
1164,2005,01,0.120,269.90,69.45,23.10,46.27
1165,2005,02,0.116,269.32,68.82,23.62,46.22
1166,2005,03,0.104,267.08,62.11,32.50,47.31
1167,2005,04,0.093,264.40,55.02,44.18,49.60
1168,2005,05,0.088,262.11,50.49,54.57,52.53
1169,2005,06,0.088,263.82,47.37,54.48,50.92
1170,2005,07,0.094,265.98,47.03,54.58,50.81
1171,2005,08,0.105,269.02,48.31,51.52,49.92
1172,2005,09,0.117,271.63,49.41,51.23,50.32
1173,2005,10,0.136,275.29,52.26,46.78,49.52
1174,2005,11,0.154,278.96,55.29,40.82,48.06
1175,2005,12,0.169,282.44,56.69,36.12,46.40
1176,2005,13,0.186,285.60,57.52,33.31,45.42
1177,2005,14,0.202,288.67,57.57,30.05,43.81
1178,2005,15,0.217,291.60,56.32,26.58,41.45
1179,2005,16,0.234,293.47,54.37,29.04,41.70
1180,2005,17,0.254,295.31,52.76,33.02,42.89
1181,2005,18,0.277,296.94,52.56,34.68,43.62
1182,2005,19,0.300,298.61,52.32,36.53,44.42
1183,2005,20,0.319,300.17,52.96,35.91,44.43
1184,2005,21,0.330,301.27,54.16,36.18,45.17
1185,2005,22,0.333,301.70,54.45,39.44,46.94
1186,2005,24,0.328,301.29,57.81,51.48,54.65
1187,2005,25,0.324,300.86,58.96,61.62,60.29
1188,2005,26,0.322,300.78,60.95,66.88,63.92
1189,2005,27,0.320,301.11,62.42,66.94,64.68
1190,2005,28,0.320,301.53,64.36,63.86,64.11
1191,2005,29,0.317,302.03,65.90,60.31,63.11
1192,2005,30,0.312,302.47,67.58,55.77,61.67
1193,2005,31,0.307,302.82,69.88,51.19,60.54
1194,2005,32,0.299,303.07,71.52,46.30,58.91
1195,2005,33,0.290,303.17,71.31,42.37,56.84
1196,2005,34,0.276,302.94,67.82,39.31,53.56
1197,2005,35,0.257,302.40,61.62,34.32,47.97
1198,2005,36,0.235,301.46,54.40,26.46,40.43
1199,2005,37,0.214,299.92,47.60,23.43,35.51
1200,2005,38,0.198,298.30,44.31,21.62,32.97
1201,2005,39,0.184,296.76,42.38,17.50,29.94
1202,2005,40,0.171,294.34,40.14,19.55,29.85
1203,2005,41,0.159,291.81,38.61,19.11,28.86
1204,2005,42,0.143,288.80,35.43,21.50,28.47
1205,2005,43,0.127,285.86,32.39,26.39,29.39
1206,2005,44,0.111,282.32,28.94,29.95,29.44
1207,2005,45,0.096,278.80,25.60,36.63,31.11
1208,2005,46,0.085,276.57,23.99,37.34,30.67
1209,2005,47,0.078,274.58,23.11,37.82,30.46
1210,2005,48,0.071,271.95,22.96,40.51,31.74
1211,2005,49,0.066,269.14,23.22,44.02,33.62
1212,2005,50,0.060,266.22,22.63,48.47,35.55
1213,2005,51,0.058,264.49,24.32,48.52,36.42
1214,2005,52,0.057,263.09,25.11,49.43,37.27
1215,2006,01,0.054,261.08,24.92,55.51,40.21
1216,2006,02,0.053,260.47,26.46,56.64,41.55
1217,2006,03,0.052,260.49,26.90,56.27,41.59
1218,2006,04,0.050,260.35,25.69,58.33,42.01
1219,2006,05,0.051,260.77,25.44,59.36,42.40
1220,2006,06,0.054,262.98,25.92,57.73,41.83
1221,2006,07,0.058,266.10,25.86,54.25,40.05
1222,2006,08,0.065,269.09,26.81,50.96,38.89
1223,2006,09,0.073,271.61,27.77,50.76,39.26
1224,2006,10,0.086,274.87,30.09,47.76,38.93
1225,2006,11,0.105,278.66,34.73,41.27,38.00
1226,2006,12,0.127,282.85,39.76,33.24,36.50
1227,2006,13,0.146,286.90,42.54,25.90,34.22
1228,2006,14,0.167,290.01,44.59,22.02,33.31
1229,2006,15,0.187,292.64,45.66,19.66,32.66
1230,2006,16,0.208,294.58,44.99,20.39,32.69
1231,2006,17,0.227,295.14,42.65,33.85,38.25
1232,2006,18,0.252,296.34,42.51,39.79,41.15
1233,2006,19,0.281,298.10,44.57,41.23,42.90
1234,2006,20,0.308,299.36,48.16,43.19,45.68
